item_id,dept_id,d_1842,d_1843,d_1844,d_1845,d_1846,d_1847,d_1848,d_1849,d_1850,d_1851,d_1852,d_1853,d_1854,d_1855,d_1856,d_1857,d_1858,d_1859,d_1860,d_1861,d_1862,d_1863,d_1864,d_1865,d_1866,d_1867,d_1868,d_1869,d_1870,d_1871,d_1872,d_1873,d_1874,d_1875,d_1876,d_1877,d_1878,d_1879,d_1880,d_1881,d_1882,d_1883,d_1884,d_1885,d_1886,d_1887,d_1888,d_1889,d_1890,d_1891,d_1892,d_1893,d_1894,d_1895,d_1896,d_1897,d_1898,d_1899,d_1900,d_1901,d_1902,d_1903,d_1904,d_1905,d_1906,d_1907,d_1908,d_1909,d_1910,d_1911,d_1912,d_1913,d_1914,d_1915,d_1916,d_1917,d_1918,d_1919,d_1920,d_1921,d_1922,d_1923,d_1924,d_1925,d_1926,d_1927,d_1928,d_1929,d_1930,d_1931,d_1932,d_1933,d_1934,d_1935,d_1936,d_1937,d_1938,d_1939,d_1940,d_1941
FOODS_3_821,FOODS_3,2,0,1,0,3,0,3,0,1,0,0,0,0,1,2,0,1,0,2,0,0,2,4,0,1,0,0,1,1,1,0,0,1,1,2,2,2,0,2,1,5,0,1,2,0,2,1,1,1,0,3,0,0,0,0,1,3,0,0,1,1,0,6,0,3,1,1,3,0,0,0,3,1,2,1,0,0,2,7,0,0,1,2,2,5,0,2,2,1,0,1,0,0,0,0,1,0,5,0,0
FOODS_1_075,FOODS_1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,1,0,1,0,0,1,0,0,1,1,0,0,0,2,0,0,2,1,1,1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,1,2,0,1,0,1,0,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
FOODS_3_061,FOODS_3,1,0,2,1,0,2,1,1,0,1,3,1,0,0,0,1,1,0,0,1,3,0,2,0,1,0,0,1,0,2,0,2,1,1,0,1,2,2,1,0,1,0,1,2,2,0,1,0,2,1,1,0,2,2,0,0,1,2,0,2,1,2,1,0,2,2,0,0,0,0,3,1,1,0,0,0,0,1,2,0,1,1,1,1,2,3,1,0,0,0,0,5,0,1,1,2,1,0,1,3
FOODS_2_205,FOODS_2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,2,0,1,0,0,0,0,0,1,2,0,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FOODS_3_754,FOODS_3,1,1,0,0,0,0,1,0,0,0,0,2,0,0,1,2,0,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,2,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,0,2,1,1,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
FOODS_2_387,FOODS_2,2,3,5,1,1,4,2,0,2,1,1,1,2,2,3,1,1,2,1,4,1,3,3,4,4,1,0,2,1,1,1,1,2,1,1,3,1,2,0,0,1,2,2,1,2,1,1,2,2,2,1,4,2,2,2,3,6,0,0,3,0,0,4,0,1,1,1,1,4,3,1,2,1,1,2,2,4,2,3,5,1,1,1,1,3,4,1,2,1,1,0,4,4,3,2,5,9,0,4,2
FOODS_3_419,FOODS_3,0,0,1,3,0,3,2,2,2,2,5,3,0,2,2,4,0,0,1,7,2,5,1,0,0,3,0,3,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,2,2,3,0,0,0,0,4,1,4,1,1,0,1,1,1
FOODS_2_278,FOODS_2,6,0,2,0,8,0,0,0,1,2,2,0,1,5,0,3,0,0,0,1,1,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,1,0,1,1,1,4,1,0,0,0,1,3,4,0,0,0,0,1,1,0,1,2,1,0,0,1,0,1,0,0,0,2,3,3,0,0,0,2,4,2,0,0,6,1,0,1,0,2,0,6,1,2,5,0,2,1
FOODS_3_272,FOODS_3,1,0,1,1,0,0,1,1,2,1,2,1,0,0,1,1,1,0,0,1,1,1,2,1,0,1,0,1,0,2,1,1,0,2,0,2,1,4,0,1,2,0,3,0,0,0,0,0,1,1,1,3,0,0,0,3,1,1,1,1,0,2,2,0,1,1,0,1,0,1,0,1,4,4,8,0,0,0,2,1,0,1,0,2,0,2,1,5,1,0,0,1,1,2,1,0,1,1,0,3
FOODS_3_244,FOODS_3,1,1,0,1,0,1,0,1,0,0,1,0,0,0,3,1,1,0,0,1,0,1,1,1,0,0,1,3,0,1,0,0,1,0,1,1,1,2,1,0,0,1,1,2,0,1,2,0,2,1,1,0,0,1,0,0,0,2,0,0,0,1,0,1,2,1,0,1,0,0,2,0,4,0,1,0,1,3,0,1,1,0,1,1,2,1,0,1,1,1,0,0,2,0,0,0,0,1,2,0
FOODS_2_336,FOODS_2,1,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,3,3,0,1,1,0,2,0,1,3,0,0,0,0,0
FOODS_1_118,FOODS_1,8,1,0,2,0,2,0,0,0,0,1,1,1,0,0,1,0,1,0,8,0,1,1,2,0,3,1,2,0,1,1,0,1,0,4,0,2,0,3,0,0,3,2,4,0,0,2,0,3,2,4,0,0,5,1,3,1,1,1,2,2,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,1,3,0,0,3,3,0,0,1,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0
FOODS_2_350,FOODS_2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,2,1,0,2,1,2,0,1,1,0,1,1,1,1,0,1,0,2,0,0,1,2,0,0,1,1,1,1,2,2,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_012,FOODS_2,1,2,0,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,1,1,0,0,0,2,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
FOODS_3_567,FOODS_3,2,2,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
FOODS_3_647,FOODS_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0
FOODS_1_030,FOODS_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,2,2,0,0,1,3,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
FOODS_2_066,FOODS_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_2_122,FOODS_2,0,0,0,0,3,1,2,0,1,0,0,0,1,1,2,2,0,0,1,1,0,0,0,1,2,3,0,0,1,0,1,1,0,2,1,0,2,0,0,1,0,2,1,1,0,1,2,1,1,1,0,1,1,1,2,2,3,1,0,1,1,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,2,1,0,0,0,1,2,0,1,2,1,0,0,3,1,0,0,1,0,2
FOODS_2_305,FOODS_2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FOODS_3_630,FOODS_3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,2,1,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,3,0,0,0,1,1,0,1,1,1,1,0,0
FOODS_3_173,FOODS_3,3,0,1,0,2,2,0,0,0,4,1,3,2,0,1,3,1,0,1,0,0,1,1,1,1,1,1,0,1,0,4,1,1,1,0,1,0,0,2,2,1,1,0,0,0,1,4,1,0,1,1,2,0,1,0,2,1,0,2,1,2,0,1,0,0,3,1,0,0,0,1,2,2,0,0,1,2,0,0,1,0,5,2,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
FOODS_2_331,FOODS_2,2,0,1,0,0,0,2,0,1,1,0,1,0,0,0,0,3,1,2,0,0,0,2,2,0,0,1,0,0,4,0,2,0,0,0,1,1,1,0,3,0,0,0,0,2,0,0,1,0,0,1,1,2,0,0,0,1,0,1,1,0,1,0,1,0,1,2,0,0,0,0,1,1,0,2,0,0,0,5,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1
FOODS_3_055,FOODS_3,0,0,1,0,0,1,0,0,2,1,0,0,0,0,1,1,1,1,1,0,0,2,2,0,0,1,1,0,1,3,1,1,1,1,1,0,1,0,0,1,0,1,2,1,1,1,1,1,0,1,2,1,1,0,3,0,2,0,1,0,1,1,1,1,1,1,0,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,2,0,2,0,0,2,1,1,1,1,1,1,1
FOODS_3_179,FOODS_3,1,0,2,2,1,1,1,0,2,2,0,1,0,0,2,0,0,1,3,1,1,1,3,1,0,0,0,1,2,1,1,4,0,1,0,2,0,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,1,1,0,1,1,1,1,1,2,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,2,0,2,1,0,0,0,1,0,0,1,2,0,1,1,1,1,0,1,0,0
FOODS_3_251,FOODS_3,2,0,1,1,0,1,1,1,2,3,1,2,0,0,0,2,1,1,2,0,2,1,2,1,2,1,1,0,1,1,2,1,0,1,0,1,0,2,0,0,3,0,1,0,0,2,0,2,1,1,1,1,2,0,0,0,0,2,4,3,2,1,3,0,0,1,0,0,1,3,0,3,2,1,3,3,3,0,0,1,2,1,1,1,0,3,2,0,2,1,2,0,3,1,1,0,2,1,4,3
FOODS_3_188,FOODS_3,0,1,5,1,1,2,0,2,0,1,1,1,0,0,2,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,0,3,0,0,0,2,2,0,0,0,0,1,1,2,1,0,0,0,0,0,1
FOODS_3_763,FOODS_3,0,1,0,1,0,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,1,0,0,0,0,0,0,2,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
FOODS_3_402,FOODS_3,1,1,0,1,1,0,0,0,2,0,0,0,4,1,6,0,1,0,0,1,1,0,0,0,0,0,1,1,2,1,2,0,2,0,0,2,1,1,1,2,0,0,2,0,0,1,4,0,0,0,2,0,0,1,1,0,1,0,0,0,1,0,3,1,0,2,0,0,0,0,0,2,2,1,0,0,0,2,1,0,0,2,1,0,1,0,0,3,2,0,1,1,0,1,0,0,0,0,1,0
FOODS_2_227,FOODS_2,6,0,1,2,1,0,0,0,2,1,1,1,0,1,1,0,0,0,1,1,2,2,8,0,0,0,0,1,0,0,1,2,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,1,0,2,3,0,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_623,FOODS_3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,1,1,0,1,0,2,2,1,0,0,0,0,0,0,0,1,3,0,1,2,0,0,0,1,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2,0,2,0,0,0,0,1,1,3,0,1,1,1,2,0
FOODS_2_180,FOODS_2,0,2,2,2,0,1,0,2,0,0,0,3,2,3,5,0,0,2,0,2,1,3,1,0,2,1,4,1,0,1,1,0,1,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,6,1,2,2,2,0,3,0,2,4,8,0,1,2,2,0,0,0,0,2,3,0,1,1,0,1,3,0,1,0,3,3,0,3,0,0,5,1,0,6,0,2,2,1,1,0,1,5,0,0,0,1
FOODS_3_710,FOODS_3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,3,2,2,0,0,0,4,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,2,0,1,0,0,1,0,3,0,1,1,0,0,2,0,0,0,2,1,0,0,1,2
FOODS_1_050,FOODS_1,1,3,0,2,0,1,1,0,0,0,2,0,0,1,3,2,1,1,2,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,1,1,2,1,0,0,3,0,2,1,0,0,3,0,4,0,0,0,2,0,1,2,0,1,1,0,2,1,1,0,1,0,1,2,0,0,2,1,0,2,4,0,0,2,1,3,0,0,0,1,4,0,0,0,2,2,1,0,2,1,0,0,0,5,1,0
FOODS_1_078,FOODS_1,1,1,4,0,0,3,1,0,1,1,0,2,4,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,0,0,0,2,2,2,1,3,2,1,0,0,0,2,2,0,1,4,0,0,0,2,1,0,4,0,1,3,1,0,3,1,0,1,0,0,1,0,0,0,1,0,1,1,1,5,3,1,0,0,1,2,1,0,2,0,3,0,1,0,0,1,1,0,0,1
FOODS_3_147,FOODS_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,5,5,7,5,2,8,7,4,6,3,4,2,5,9,12,5,4,4,5,5,7,11,2,1,1,5,5,5,5,2,4,3,4,1,3,5,8,3,3,2,4,3,9,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_323,FOODS_3,1,0,0,1,0,0,1,2,0,0,1,1,2,0,1,0,1,10,1,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,0,3,0,0,0,0,0,0,2,1,1,2,0,1,1,1,0,0,0,0,0,2,0,0,2,0,1,1,1,1,2,1,2,0,1,2,0,3,0,0,1,0,0,0,1,0,4,0,1,1,2,0,2,0,0,0,0,0,0,0,1,0,1,1,1,1
FOODS_2_113,FOODS_2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,3,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,1,1,0,3,0,0,0,2,0,0,4,0,1,0,0,0,0,3,0,1,0,0,0,1,4,0,0,1,0,0,0,5,0,0,1,0,0,0,0,1,4,1,0,0,0,0
FOODS_3_379,FOODS_3,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0,7,0,2,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,1,3,0,0,0,0,3,0,19,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,2,0
FOODS_3_421,FOODS_3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,3,0,0,0,0,12,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,0,1,1,1,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0
FOODS_2_045,FOODS_2,0,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,0,0,0,0,2
FOODS_1_158,FOODS_1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOODS_3_072,FOODS_3,0,0,0,0,0,1,2,3,1,1,2,0,2,1,1,0,0,0,2,4,2,4,2,0,2,0,0,1,3,3,3,1,0,2,0,4,2,0,1,0,4,1,1,0,0,1,1,1,0,0,5,2,2,0,0,0,4,4,1,0,3,0,1,3,0,2,0,3,1,2,5,3,3,0,3,0,1,1,1,3,3,2,1,1,0,0,2,3,4,3,0,3,3,0,1,2,3,0,1,4
FOODS_2_338,FOODS_2,0,1,1,2,0,0,1,2,1,0,0,0,3,2,1,1,1,3,1,0,2,0,1,0,2,0,4,1,2,0,3,2,1,2,2,1,3,2,0,0,1,0,2,3,1,1,0,2,1,3,1,3,3,2,2,2,2,3,2,1,2,2,2,2,5,4,4,3,0,3,0,3,2,3,1,1,2,2,1,1,1,2,0,1,0,1,2,4,0,1,1,1,2,3,0,2,4,0,0,2
FOODS_3_777,FOODS_3,1,0,1,0,0,2,0,0,1,3,0,0,1,2,0,0,1,1,3,2,1,1,0,0,3,0,1,2,1,0,1,0,1,0,1,0,1,1,0,2,1,1,1,3,1,0,2,0,0,1,2,0,3,1,1,1,1,1,0,1,0,0,2,0,0,0,1,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FOODS_3_278,FOODS_3,2,4,2,1,1,1,0,0,0,2,7,2,1,0,3,3,2,1,0,1,1,2,4,5,2,2,3,3,1,1,1,0,4,1,0,0,1,2,1,1,3,4,0,1,0,1,4,0,1,2,2,2,3,2,2,1,1,4,1,2,1,1,0,2,1,0,6,0,3,0,0,0,3,2,0,1,0,2,1,3,3,1,3,1,1,8,2,1,1,0,2,1,1,1,1,5,0,0,1,1
FOODS_2_084,FOODS_2,1,0,4,0,1,0,2,3,0,2,1,0,4,1,0,0,1,2,2,1,2,2,2,0,2,0,1,1,2,1,2,1,1,1,0,5,2,2,1,1,0,2,1,1,0,4,2,3,0,1,5,1,1,5,3,0,0,2,3,2,3,0,1,1,1,2,4,3,1,1,6,1,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,3,2,0,5,2,4
FOODS_2_269,FOODS_2,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0
FOODS_1_034,FOODS_1,1,0,0,0,2,0,2,0,2,0,0,1,0,1,1,1,2,0,0,0,0,1,1,2,0,1,1,1,0,0,2,0,0,2,1,1,0,0,0,1,2,0,2,0,1,0,0,0,1,0,1,0,0,3,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,2,2,0,1,1,0,0,1,0,0,0,3,0,1,0,0,0,0,2,2,0,1,0,6,0,0,0,0,0,2,1
FOODS_3_270,FOODS_3,2,2,2,2,0,1,1,1,5,1,2,0,1,1,0,4,1,3,1,3,2,1,3,2,3,1,1,1,3,3,1,1,1,0,1,3,1,1,0,1,0,1,0,3,2,1,0,1,1,2,3,1,4,1,1,0,3,4,0,5,1,1,1,1,3,3,2,1,1,1,0,0,2,3,0,2,1,2,4,0,1,0,2,1,1,3,2,1,2,0,2,3,1,1,0,3,0,1,0,0
FOODS_2_290,FOODS_2,1,0,1,1,1,0,3,0,0,1,3,2,0,0,1,0,0,1,1,0,2,0,7,1,0,4,0,1,0,1,1,3,1,0,0,0,0,0,1,1,1,0,0,3,0,2,1,2,1,2,1,4,0,3,0,0,3,0,3,1,2,0,1,0,0,2,0,1,2,0,1,2,1,4,1,0,2,2,1,1,1,0,0,0,0,0,0,0,1,0,3,0,2,1,0,0,0,0,0,1
FOODS_2_032,FOODS_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,5,1,1,1,1,3,0,0,2,2,0,0,0,2,0
FOODS_3_758,FOODS_3,1,2,0,1,0,0,0,4,0,6,1,1,0,4,0,3,3,0,0,0,0,1,2,1,1,0,0,0,4,0,1,1,0,2,1,1,0,0,1,1,0,1,1,2,0,0,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,1,0,2,1,0,0,0,0,1,0,2,1,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
FOODS_2_148,FOODS_2,1,0,0,1,0,0,0,0,0,1,0,0,3,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,1,1,0,1,0,0
FOODS_3_003,FOODS_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,2,1,2,0,1,1,2,0,1,0,1,1,0,0,1,0,1,1,2,1,2,1,3,0,2,1,0,5,1,0,0,1,1,1,3,1,2,0,0,1,1,3,4,1,0,2,0,3,3,1,2,3,0,2,0,2,3,1,1,2,2,1,1,2,1,1,3,0,0,0
FOODS_3_619,FOODS_3,0,4,0,0,1,1,0,2,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,0,0,1,0,5,0,0,1,1,2,0,2,0,0,0,1,2,3,1,0,0,0,0,0,1,2,0,2,1,1,1,0,1,1,0,0,0,2,0,8,2,1,1,0,0,0,0,1,0,0,0,1,0,2,1,2,0,0,1,2,1,0,0,1,2,0,0,0,2,1,0,1,1,0,2
FOODS_2_355,FOODS_2,1,1,1,0,1,1,4,1,6,0,2,0,0,2,3,0,1,2,1,3,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,2,0,4,1,1,3,0,1,1,0,1,1,0,0,0,3,1,2,3,0,0,0,2,3,0,0,1,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2,1,0,0,0,7,0,2,4,0,1,0,0,1,1,0,1,2,1,0
FOODS_2_228,FOODS_2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1
FOODS_3_262,FOODS_3,0,2,1,1,0,0,0,1,4,2,2,2,2,0,3,1,3,3,1,1,2,2,2,0,1,0,2,1,0,0,0,1,2,1,2,1,1,1,0,2,1,1,2,0,0,1,0,1,0,3,0,3,0,1,2,2,2,1,1,0,0,0,1,0,1,2,0,1,0,1,3,3,0,0,0,0,2,4,3,2,1,1,1,3,2,1,0,1,0,0,2,2,2,1,0,0,0,0,0,0
FOODS_1_199,FOODS_1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,1,0,2,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,2,1,1,1,2,2,1,0,0,1
FOODS_3_360,FOODS_3,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,3,2,0,0,1,0,2,1,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
FOODS_3_527,FOODS_3,0,1,1,1,0,1,4,2,1,0,0,1,1,0,3,0,1,0,0,0,0,3,3,0,0,0,0,1,4,0,0,1,0,1,0,2,0,0,1,1,0,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,3,1,0,2,0,1,3,1,0,1,1,0,1,0,1,1,1,1,3,0,1,0,0,0,0,0,0,1,3
